stem,freq,word0,freq,word1,freq,word2,freq,word3,freq,word4,freq,word5,freq,word6,freq,word7,freq,word8,freq,word9,freq,word10,freq,word11,freq,word12,freq
འཚོ་བའི་ཡོ་བྱད་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བབས་སྲོལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རེ་གསུམ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒུག་ཨ,14,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁྲིམས་ཡིག,3,,,,,,,,,,,,,,,,,,,,,,,,,,
འབམ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚ་པོ,31,,,,,,,,,,,,,,,,,,,,,,,,,,
ཀར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དྲི་མ་མེད་པ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
འབྱེད་སྡུད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མེ་བཏང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡ་ཅིག,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤོག་ལེབ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྟན་འཛིན་འོད་གསལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བུ་རྒྱུད,3,,,,,,,,,,,,,,,,,,,,,,,,,,
འགངས་ཆེན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རེད་གོ,22,,,,,,,,,,,,,,,,,,,,,,,,,,
《བཀའ་བརྒྱུད་པ》,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཆང་བ,5,,,,,,,,,,,,,,,,,,,,,,,,,,
བརྒྱབ་ག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དུས་གཏན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
བསླབ་ད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གུས་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟོ་སྐམ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྲམ་སླག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྔ་ན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སློབ་ཚན,77,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲེ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚོགས་ཆུང་ཁག,3,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔྱིད་ཁ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཅེར་བ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་འདུག་ར,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འཁོར་གསུམ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འདེབས་དུས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
བཀྲ་ཤིས་གསོལ་ཇ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འགལ་ཟླ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
གཏེར་སྟོན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞག་རྩི,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འདོན་བཟང་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དྭང་ལེན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྐུ་ན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རིན་ཆེན་རིལ་བུ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འདས་བ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ལོ་འཁོར་པད་ཚལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟུངས་གཞུག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩོད་གྲྭ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཉིག་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཛིན་ནམ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-གང་ཤེས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟ་ཡི་མེད་ད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དྲི་ལྡན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལོ་ཡ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕང་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གནས་བྱིན་ཆེན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རུས་ཚོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-རྗེས་མ,5,,,,,,,,,,,,,,,,,,,,,,,,,,
རང་རྒྱལ,11,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚོན་ཁྲ་ཅན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མེད་སྟབས,5,,,,,,,,,,,,,,,,,,,,,,,,,,
འཚལ་སྟངས,11,,,,,,,,,,,,,,,,,,,,,,,,,,
དགེ་བ་སྒྲུབ་མཁན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞན་ཤེས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྗེ་འབངས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སོངའོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆང་བུ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལ་སྟོད་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐུག་པ་,3,,,,,,,,,,,,,,,,,,,,,,,,,,
བཅོལ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱང་ཚད,3,,,,,,,,,,,,,,,,,,,,,,,,,,
བཀབ་,3,,,,,,,,,,,,,,,,,,,,,,,,,,
ནད་འབུ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
མ་བཟས་ན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འབྱུང་འགྱུར,9,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐུགས་འདུན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འགྱོད་གདུང,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འབའ་ཁུག,6,,,,,,,,,,,,,,,,,,,,,,,,,,
བུ་ཕྲུག,26,,,,,,,,,,,,,,,,,,,,,,,,,,
འགུལ་བ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
དེ་མ་ཐག་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གཏིང་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྔ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆུ་ཁོལ་མ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡོ་བྱད་དྲུག་+པོ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རང་བྱེད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གང་ཡོད་པ་,4,,,,,,,,,,,,,,,,,,,,,,,,,,
སྟོང་པ,43,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་འདྲ་པོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟིལ་རྔམ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆོས་ཤེས་+པ,20,,,,,,,,,,,,,,,,,,,,,,,,,,
དམར་ཁེ་ཅན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞན་སེམས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲུང་གཏམ,6,,,,,,,,,,,,,,,,,,,,,,,,,,
ས་རྒྱུས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱག་སྦ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྔ་དྲུག་ཅན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཨ་མཆོད,6,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་རིགས་སློབ་གྲྭ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟི་མདངས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
2.,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བཟོས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆེ་བཞི,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འབའ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉེན་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐོང་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚར་བཅུ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁ་རུ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨུ་རྒྱལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཁུ་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་འདུག་ན,3,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིག་ཆ,88,,,,,,,,,,,,,,,,,,,,,,,,,,
འཆང་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆོས་རྒྱལ,13,,,,,,,,,,,,,,,,,,,,,,,,,,
དད་འདུན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩ་བ་ཉིད་ནས,10,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྡན་ལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འབུམ་ར,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྱིང་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱིན་ཅི་མ་ལོག་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྡོང་རིལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྫོབ་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མཐོ་པོ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
མཁྱེར་?,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐུན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐང་སྐོར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྔོན,5,,,,,,,,,,,,,,,,,,,,,,,,,,
སྣོད་དྲུག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེད་པ1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྟགས་རིགས,8,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁྲོ་ཕུ་བཀའ་བརྒྱུད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ད་ལོག་ཌ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
-7འདི,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉིན་གཅིག་ལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡར་འཕར་བ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སོགས་པ,40,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྟུང་བ་བཤགས་པ,3,,,,,,,,,,,,,,,,,,,,,,,,,,
དག་གཙང,2,,,,,,,,,,,,,,,,,,,,,,,,,,
མངོན་ཆུང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞི་ལྷག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མྱོང་ས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕ་རོལ་,52,,,,,,,,,,,,,,,,,,,,,,,,,,
དམ་ལྷོད,4,,,,,,,,,,,,,,,,,,,,,,,,,,
འདོད་ཚུལ,5,,,,,,,,,,,,,,,,,,,,,,,,,,
འི་མཐ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉག་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱག་དེབ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡུས་བཤད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲོལ་མ,54,,,,,,,,,,,,,,,,,,,,,,,,,,
གཡང་བཞི,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་མེད་ལུང་སྟོང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལོག་པར་གཡེམ་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤ་མེད,10,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡང་དག་པའི་ལྟ་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྐྱངས,14,,,,,,,,,,,,,,,,,,,,,,,,,,
འཚོ་བ་,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞུ་དགོས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མ་ཐུག་དུས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉེར་སྦས་,9,,,,,,,,,,,,,,,,,,,,,,,,,,
སྐོན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྣུབས་ཚུལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གྲུ་བཞི་ལེབ་མོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འདུགརེད་རེད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྒྱ་སིལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞི་བརྒྱད་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ངེས་པར་,3,,,,,,,,,,,,,,,,,,,,,,,,,,
བསོད་ནམས་གཡང་འཛོམས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
བདག་གཉེར,6,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁྲི་བྱང་རིན་པོ་ཆེ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྣམས་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དེ་ཁོ་ན་ཉིད་,10,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤོག,164,,,,,,,,,,,,,,,,,,,,,,,,,,
རིམ་པ་ཙམ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
1,104,,,,,,,,,,,,,,,,,,,,,,,,,,
གོང་བུ,7,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞག་སྟེ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱི་བ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གཉེན་ཚང,5,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞན་རྒྱུད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གླིང་བྱང་མ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-ཞབས་བརྟན,4,,,,,,,,,,,,,,,,,,,,,,,,,,
བློས་བསླང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-ར༼,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འདལ་བ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སེར་སྐྱ,10,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡུན་རིང་+པོ་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚེར་ལྕག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྐྱེལ་སྟངས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གུ་དོག་པོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དངོས་བོ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨོད་པ་,3,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁུ་བ,17,,,,,,,,,,,,,,,,,,,,,,,,,,
ར་,436,,,,,,,,,,,,,,,,,,,,,,,,,,
སྡེ་བརྒྱད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟུགས་རྣམས་,26,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྐྱར་བསྡུས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དྲན་གསོས་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚོང་གཉེར,5,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟབ་གཟབ,20,,,,,,,,,,,,,,,,,,,,,,,,,,
སྙིང་བསྡུས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
pencil,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གོ་མ་གོ་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཛུགས,28,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒོ་བྱང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞལ་གསུང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐེངས་མ་གཅིག,6,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔེ་འདུག་ག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱོགས་གཉིས་ཀ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མེ་སྟག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕྱི་བོ,4,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྩལ་པ,10,,,,,,,,,,,,,,,,,,,,,,,,,,
རྫས་འགྱུར,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚད་ལྡན་ཅན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འཚང་རྒྱ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.amdotibet.cn/html/wx/xdwx/201512/18694.htmlཆོས་དབྱངས་དར་རྒྱས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྱི་ཡོངས,12,,,,,,,,,,,,,,,,,,,,,,,,,,
ཐིག་འབོབ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཀཱ་ལ་ལི་བདེ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྨན་ཞབས་པ,3,,,,,,,,,,,,,,,,,,,,,,,,,,
མ་བྱིན་ལེན་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འོན་ཤག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེ་བ་,3,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤོ,9,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒུར་པོ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མཐུན་འགྱུར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྟར་སྣང་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལན་ཆག་གཏོར་མ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྲད་གོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྡད་ཡ་གཅིག་པོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མི་འཁྲུལ་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
"""ཀྲུང་ཧྭ",1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཙང་བཀྲུ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡི་ག་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྟོག་པ,21,,,,,,,,,,,,,,,,,,,,,,,,,,
འདུག་མཁན,3,,,,,,,,,,,,,,,,,,,,,,,,,,
གྲྭ་ཆོས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-ཐ་མ་ཐ་མ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྣོད་སྤྱད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟིའི་རིགས,3,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤུ་གྲི་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལབ་ཙམ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལང་ཚོ,10,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྱིན་བདག,61,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔེ་རས,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ནངས་དགོང,4,,,,,,,,,,,,,,,,,,,,,,,,,,
དམར་པོ་,7,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕུག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཉིས་བ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བཞུད,7,,,,,,,,,,,,,,,,,,,,,,,,,,
ཆུ་གླང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཨ་གདན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བོ་དོང་པ,8,,,,,,,,,,,,,,,,,,,,,,,,,,
བྲིན་སྒོང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
པདྨ་རྒྱས་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བྱེད་མཁན་ཚོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
༡༠༥,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕར་ན,6,,,,,,,,,,,,,,,,,,,,,,,,,,
འཕུར་འཕུར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉོ་ཚོང་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
བཟང་ན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡ་མེད་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མ་རག་དུས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མྱི་ལྡང,7,,,,,,,,,,,,,,,,,,,,,,,,,,
མིང་མཛོད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གསུམ་,169,,,,,,,,,,,,,,,,,,,,,,,,,,
ཧ་གོ་མེད་ཙང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གསར་མ,6,,,,,,,,,,,,,,,,,,,,,,,,,,
གཟིགས་ཆོག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཕས་ཕམ་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྒྱལ་རིགས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིད་ལྷུང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཆི་བ,82,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྟེན་སྟངས,6,,,,,,,,,,,,,,,,,,,,,,,,,,
དངོས་སློབ,5,,,,,,,,,,,,,,,,,,,,,,,,,,
འགྲུལ་སྒམ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཅིན་སྙིའི་ནད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གཉེར་བོན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
00ལྷག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁུར་བོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྒྲགས་པ་,4,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉག་བླ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བརྣངས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིན་རྒྱུ,15,,,,,,,,,,,,,,,,,,,,,,,,,,
འགྲོ་ཡ་ལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡར་ཀླུང་ཆུ་བོ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྤྲུལ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
འཐད་མིན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞིབ་བསྡུར,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤིས་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྦྲུལ་རྒན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྐྱེར་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྟོད་ལུང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟུམ་བྱེད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
-ཐོག་མ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཕྲད་དུས,4,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒོམ་མཁན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ལྕམ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚེ་མི་རྟག་པ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
-ཨ་ཙི,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྟན་པ་,110,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟ་མྱོང་མེད,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྡམ་ཡ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དབང་པོའི་ཏོག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལར་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གསང་རྣམ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ལེགས་ཚུལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གོང་ས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཟླ་དཀྱིལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཉུང,29,,,,,,,,,,,,,,,,,,,,,,,,,,
དར,70,,,,,,,,,,,,,,,,,,,,,,,,,,
སོ་ཤིང་,7,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲ་མཐུན་པ་,2,,,,,,,,,,,,,,,,,,,,,,,,,,
“དམངས,5,,,,,,,,,,,,,,,,,,,,,,,,,,
ཀྱི་སྲས་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
འཕུར་དུས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
བསློགས,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡིན་དུས་ཙམ་པར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དབུ་རུ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རག་ལུས་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཡོང་ན,50,,,,,,,,,,,,,,,,,,,,,,,,,,
ཚིག་སྦྱོར,8,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞེས་པ,144,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྲིག་ཨུད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གནའ་དཔྱོད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
དངུལ་སྲང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁྱམས་ར,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དཀྲུགས་ཤིང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྒྱུན་རིང་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
མཉམ་འབྲེལ་རྒྱལ་ཚོགས,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྙེད,2,,,,,,,,,,,,,,,,,,,,,,,,,,
སྐོར་ལ་ཡ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དཔག་པ,24,,,,,,,,,,,,,,,,,,,,,,,,,,
-དུང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
སྒྱིད་?,2,,,,,,,,,,,,,,,,,,,,,,,,,,
བཀྱོན་པ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཙན་དན་དཔལ,1,,,,,,,,,,,,,,,,,,,,,,,,,,
དེ་བཞིན,49,,,,,,,,,,,,,,,,,,,,,,,,,,
བསྐུར་བཞག,1,,,,,,,,,,,,,,,,,,,,,,,,,,
ཁ་གཏང་མཁན,1,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩོལ་བ,6,,,,,,,,,,,,,,,,,,,,,,,,,,
ཞབས་ཏོག,2,,,,,,,,,,,,,,,,,,,,,,,,,,
ཤེས་ཕྱིན,2,,,,,,,,,,,,,,,,,,,,,,,,,,
རྩོམ་ཡིག,28,,,,,,,,,,,,,,,,,,,,,,,,,,
གཞིས་ཀ་རྩེ,16,,,,,,,,,,,,,,,,,,,,,,,,,,
གསུང་པ་པོ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
གཏོར་མ,65,,,,,,,,,,,,,,,,,,,,,,,,,,
སྣང་ངོ༌,6,,,,,,,,,,,,,,,,,,,,,,,,,,
གང་ལྟ,2,,,,,,,,,,,,,,,,,,,,,,,,,,
<<བཙན་བྱོལ,3,,,,,,,,,,,,,,,,,,,,,,,,,,
མ་ལབ་དང,1,,,,,,,,,,,,,,,,,,,,,,,,,,
གྲོ་པ་,1,,,,,,,,,,,,,,,,,,,,,,,,,,
